haeldning_300m,elevation,mass_balance,haeldning_adaptiv,hastighed_x,retning,hastighed_y,afstand_til_kant_km,areal,gletsjer_dybde
-0.0,48.3,-3989.97,-0.0,-0.44,201.39,1.94,0.006,0.349,0.0
-0.0,43.84,-3988.08,-0.0,-0.44,200.88,1.94,0.021,0.349,0.0
-0.01,40.19,-3986.17,-0.0,-0.44,200.37,1.94,0.022,0.349,0.0
-0.01,36.81,-3984.27,-0.0,-0.44,199.86,1.94,0.026,0.349,0.0
-0.01,34.12,-3982.37,-0.0,-0.44,199.34,1.94,0.036,0.349,0.0
-0.01,31.35,-3980.48,-0.0,-0.44,198.82,1.94,0.048,0.349,0.0
-0.01,29.7,-3978.57,-0.0,-0.44,198.3,1.94,0.062,0.349,0.0
-0.01,28.11,-3976.68,-0.0,-0.44,197.78,1.94,0.075,0.349,0.0
-0.01,26.28,-3974.8,-0.0,-0.44,197.27,1.94,0.06,0.349,0.0
-0.01,24.31,-3972.91,-0.0,-0.44,196.75,1.94,0.047,0.349,0.0
-0.01,23.14,-3971.03,-0.0,-0.44,196.25,1.94,0.034,0.349,0.0
-0.01,21.67,-3969.15,-0.0,-0.44,195.74,1.94,0.023,0.349,0.0
-0.01,22.23,-3967.26,-0.0,-0.44,195.23,1.94,0.011,0.349,0.0
0.03,44.28,-126.03,0.01,0.41,313.04,1.17,0.026,0.053,0.0
0.03,47.75,-113.41,0.02,0.41,313.06,1.17,0.036,0.053,0.0
0.03,51.36,-100.92,0.03,0.41,313.09,1.17,0.048,0.053,0.0
0.03,55.25,-88.57,0.03,0.41,313.09,1.17,0.061,0.053,0.0
0.03,59.64,-80.25,0.04,0.41,313.07,1.17,0.068,0.053,0.0
0.03,64.19,-74.43,0.05,0.41,313.04,1.17,0.055,0.053,0.0
0.03,68.97,-68.63,0.06,0.41,313.03,1.17,0.043,0.053,0.0
0.03,73.72,-62.89,0.06,0.41,313.17,1.17,0.033,0.053,0.0
0.03,78.72,-57.19,0.07,0.41,313.2,1.17,0.025,0.053,0.0
0.03,83.5,-51.54,0.08,0.41,313.32,1.17,0.015,0.053,0.0
0.08,-2.98,-838.91,0.09,0.71,140.36,0.18,0.092,0.053,0.0
0.08,-0.98,-843.0,0.1,0.71,139.61,0.18,0.086,0.053,0.0
0.08,1.59,-847.11,0.1,0.71,138.9,0.18,0.083,0.053,0.0
0.08,4.22,-851.21,0.11,0.71,138.17,0.18,0.082,0.053,0.0
0.08,7.77,-855.33,0.11,0.71,137.04,0.18,0.084,0.053,0.0
0.08,11.66,-859.43,0.11,0.71,136.86,0.18,0.088,0.053,0.0
0.08,16.64,-863.53,0.12,0.71,136.57,0.18,0.083,0.053,0.0
0.08,22.93,-867.64,0.12,0.71,136.09,0.18,0.07,0.053,0.0
0.08,29.54,-871.75,0.13,0.71,135.62,0.18,0.059,0.053,0.0
0.08,35.14,-875.86,0.13,0.71,135.59,0.18,0.05,0.053,0.0
0.08,40.72,-879.96,0.13,0.71,135.49,0.18,0.044,0.053,0.0
0.07,44.44,-884.08,0.14,0.71,135.3,0.18,0.035,0.053,0.0
0.12,-6.16,-2876.4,0.14,-0.11,342.76,0.73,0.014,0.13,0.0
0.12,-4.51,-2876.22,0.14,-0.11,344.06,0.73,0.018,0.13,0.0
0.12,-2.57,-2876.04,0.14,-0.11,345.55,0.73,0.028,0.13,0.0
0.13,-0.09,-2875.87,0.14,-0.11,347.34,0.73,0.041,0.13,0.0
0.13,2.45,-2875.7,0.14,0.35,349.3,-0.39,0.054,0.13,0.0
0.13,4.98,-2875.53,0.14,0.35,351.74,-0.39,0.067,0.13,0.0
0.12,7.52,-2875.37,0.14,0.35,354.69,-0.39,0.081,0.13,0.0
0.12,9.91,-2875.21,0.14,0.35,357.91,-0.39,0.094,0.13,0.0
0.12,12.61,-2875.05,0.14,0.35,227.65,-0.39,0.085,0.13,0.0
0.12,15.4,-2874.9,0.13,0.35,87.6,-0.39,0.072,0.13,0.0
0.12,17.93,-2874.74,0.13,0.35,21.32,-0.39,0.059,0.13,0.0
0.12,20.65,-2874.6,0.13,0.35,20.82,-0.39,0.047,0.13,0.0
0.11,23.99,-2874.34,0.12,0.35,37.72,-0.39,0.029,0.13,0.0
0.11,24.53,-2874.19,0.12,0.35,49.16,-0.39,0.025,0.13,0.0
0.11,24.21,-2874.05,0.11,0.35,61.01,-0.39,0.029,0.13,0.0
0.11,23.29,-2873.91,0.11,0.35,72.42,-0.39,0.022,0.13,0.0
0.08,55.11,-1631.31,0.02,1.26,320.84,0.14,0.048,1.54,0.0
0.08,31.42,-1679.33,0.02,1.26,320.68,0.14,0.032,1.54,0.0
0.09,104.13,-1533.61,0.02,1.13,321.16,0.41,0.037,1.54,0.0
0.09,79.89,-1579.22,0.02,1.26,321.01,0.14,0.057,1.54,0.0
0.09,136.25,-1479.55,0.03,1.13,321.35,0.41,0.041,1.54,0.0
0.09,220.78,-1321.05,0.03,1.13,322.02,0.41,0.024,1.54,0.0
0.1,184.96,-1390.79,0.03,1.13,321.7,0.41,0.005,1.54,0.0
0.09,261.76,-1227.11,0.04,1.08,322.5,0.36,0.037,1.54,0.0
0.09,240.82,-1278.17,0.04,1.08,322.23,0.36,0.014,1.54,0.0
0.09,296.43,-1135.34,0.04,0.88,323.06,0.66,0.085,1.54,0.0
0.09,280.78,-1176.82,0.04,0.88,322.8,0.66,0.056,1.54,0.0
0.09,313.85,-1086.26,0.04,0.88,323.41,0.66,0.125,1.54,0.0
0.12,173.53,-1467.45,0.02,1.25,330.78,0.05,0.023,1.54,0.0
0.08,343.07,-997.92,0.05,0.88,324.14,0.66,0.2,1.54,0.0
0.13,204.8,-1395.65,0.03,1.25,331.19,0.05,0.013,1.54,0.0
0.13,192.91,-1422.7,0.03,1.25,331.03,0.05,0.008,1.54,0.0
0.08,370.84,-911.74,0.05,0.88,325.01,0.66,0.262,1.54,0.0
0.13,277.91,-1204.72,0.04,1.03,332.5,0.28,0.014,1.54,0.0
0.08,401.17,-820.33,0.05,0.65,326.19,0.93,0.197,1.54,0.0
0.08,385.6,-865.64,0.05,0.65,325.55,0.93,0.239,1.54,0.0
0.12,310.93,-1123.69,0.04,1.03,333.21,0.28,0.08,1.54,0.0
0.13,288.99,-1175.06,0.04,1.03,332.75,0.28,0.037,1.54,0.0
0.08,429.03,-738.88,0.06,0.62,327.56,0.93,0.122,1.54,0.0
0.08,416.55,-775.52,0.06,0.65,326.89,0.93,0.156,1.54,0.0
0.12,362.4,-1001.06,0.05,1.03,334.49,0.28,0.196,1.54,0.0
0.12,342.76,-1051.19,0.04,1.03,333.94,0.28,0.148,1.54,0.0
0.08,459.03,-659.7,0.06,0.53,329.35,0.92,0.055,1.54,0.0
0.08,445.3,-695.39,0.06,0.53,328.47,0.92,0.083,1.54,0.0
0.12,397.51,-909.6,0.05,0.79,335.69,0.61,0.262,1.54,0.0
0.12,375.75,-965.64,0.05,0.79,334.93,0.61,0.229,1.54,0.0
0.08,468.83,-589.74,0.06,0.53,331.52,0.92,0.008,1.54,0.0
0.08,467.6,-617.48,0.06,0.53,330.57,0.92,0.028,1.54,0.0
0.11,443.3,-786.25,0.05,0.79,337.81,0.61,0.17,1.54,0.0
0.12,428.2,-826.96,0.05,0.79,337.03,0.61,0.202,1.54,0.0
0.12,413.72,-868.0,0.05,0.79,336.32,0.61,0.236,1.54,0.0
0.08,471.3,-501.64,0.06,0.24,335.73,1.18,0.013,1.54,0.0
0.08,470.0,-535.13,0.06,0.24,333.87,1.18,0.025,1.54,0.0
0.11,474.14,-709.1,0.06,0.53,339.69,0.92,0.126,1.54,0.0
0.11,456.31,-752.68,0.06,0.73,338.54,0.69,0.149,1.54,0.0
0.08,475.76,-429.64,0.06,0.24,341.72,1.18,0.081,1.54,0.0
0.08,473.85,-462.11,0.06,0.24,338.64,1.18,0.047,1.54,0.0
0.1,474.54,-641.1,0.06,0.53,342.18,0.92,0.092,1.54,0.0
0.11,478.49,-680.68,0.06,0.53,340.63,0.92,0.108,1.54,0.0
0.08,477.04,-393.54,0.06,0.24,347.12,1.18,0.103,1.54,0.0
0.09,476.32,-546.07,0.06,0.53,347.44,0.92,0.042,1.54,0.0
0.1,474.59,-585.03,0.06,0.53,344.96,0.92,0.056,1.54,0.0
0.08,478.03,-353.36,0.06,0.15,82.37,1.24,0.114,1.54,0.0
0.09,478.01,-474.55,0.06,0.09,354.4,1.17,0.052,1.54,0.0
0.09,477.15,-518.44,0.06,0.34,349.69,1.09,0.032,1.54,0.0
0.08,478.13,-346.86,0.06,-0.12,40.46,1.38,0.043,1.54,0.0
0.09,481.92,-382.36,0.06,0.09,12.44,1.17,0.102,1.54,0.0
0.09,479.9,-420.15,0.06,0.09,130.48,1.17,0.091,1.54,0.0
0.09,473.97,-344.26,0.05,-0.24,66.57,1.39,0.009,1.54,0.0
0.09,483.4,-346.99,0.06,-0.16,39.51,1.34,0.027,1.54,0.0
0.09,482.93,-356.96,0.06,0.09,21.84,1.17,0.069,1.54,0.0
0.04,24.3,-2871.82,0.02,0.78,137.59,-1.23,0.019,0.071,0.0
0.04,24.6,-2871.76,0.02,0.78,138.65,-1.23,0.032,0.071,0.0
0.04,24.87,-2871.69,0.02,0.78,139.7,-1.23,0.042,0.071,0.0
0.03,25.17,-2871.63,0.02,0.78,140.76,-1.23,0.032,0.071,0.0
0.03,25.18,-2871.57,0.02,0.78,141.84,-1.23,0.022,0.071,0.0
0.03,24.48,-2871.51,0.02,0.78,142.88,-1.23,0.019,0.071,0.0
0.03,23.74,-2871.46,0.02,0.78,143.93,-1.23,0.006,0.071,0.0
-0.02,127.71,-680.39,-0.0,0.32,327.83,0.08,0.005,2.358,0.0
-0.02,125.86,-682.76,-0.0,0.32,327.87,0.08,0.01,2.358,0.0
-0.02,130.57,-677.22,-0.0,0.32,327.78,0.08,0.027,2.358,0.0
-0.01,135.08,-672.43,-0.0,0.32,327.69,0.08,0.053,2.358,0.0
-0.01,141.34,-666.01,-0.0,0.31,327.58,-0.06,0.105,2.358,0.0
-0.01,138.08,-669.23,-0.0,0.32,327.64,0.08,0.078,2.358,0.0
-0.01,148.25,-661.15,-0.0,0.31,327.48,-0.06,0.148,2.358,0.0
-0.01,156.87,-655.45,-0.0,0.31,327.34,-0.06,0.191,2.358,0.0
-0.01,153.45,-657.9,-0.0,0.31,327.4,-0.06,0.176,2.358,0.0
-0.0,164.01,-650.54,-0.0,0.31,327.22,-0.06,0.184,2.358,0.0
-0.01,160.49,-653.0,-0.0,0.31,327.28,-0.06,0.188,2.358,0.0
-0.0,171.88,-644.73,-0.0,0.27,327.05,-0.12,0.185,2.358,0.0
-0.0,168.3,-647.24,-0.0,0.31,327.12,-0.06,0.183,2.358,0.0
0.0,178.39,-639.51,-0.0,0.27,326.88,-0.12,0.167,2.358,0.0
0.0,175.28,-642.13,-0.0,0.27,326.97,-0.12,0.18,2.358,0.0
0.0,182.26,-635.98,-0.0,0.27,326.75,-0.12,0.151,2.358,0.0
0.0,188.09,-630.64,-0.0,0.26,326.54,-0.32,0.136,2.358,0.0
0.01,192.66,-625.23,-0.0,0.26,326.3,-0.32,0.132,2.358,0.0
0.01,197.15,-618.83,-0.0,0.26,325.99,-0.32,0.126,2.358,0.0
0.01,195.68,-621.59,-0.0,0.26,326.13,-0.32,0.127,2.358,0.0
0.01,199.17,-612.34,-0.0,0.26,325.64,-0.32,0.118,2.358,0.0
0.01,198.43,-615.14,-0.0,0.26,325.79,-0.32,0.129,2.358,0.0
0.01,201.13,-607.11,-0.0,0.26,325.33,-0.32,0.092,2.358,0.0
0.01,199.71,-610.47,-0.0,0.26,325.53,-0.32,0.108,2.358,0.0
0.01,203.01,-603.44,-0.0,0.26,325.09,-0.32,0.083,2.358,0.0
0.01,205.72,-597.88,-0.0,0.25,324.7,-0.4,0.072,2.358,0.0
0.01,209.53,-590.37,-0.0,0.23,324.11,-0.55,0.032,2.358,0.0
0.01,207.5,-594.15,-0.0,0.23,324.42,-0.55,0.053,2.358,0.0
0.01,211.91,-583.71,-0.0,0.23,323.54,-0.55,0.01,2.358,0.0
0.01,211.39,-586.57,-0.0,0.23,323.79,-0.55,0.008,2.358,0.0
0.01,163.49,-635.28,0.01,0.79,222.73,-2.09,0.044,4.34,0.0
0.0,160.44,-634.97,0.01,0.79,220.61,-2.04,0.059,4.34,0.0
0.01,161.18,-635.85,0.01,0.79,221.79,-2.06,0.057,4.34,0.0
-0.0,162.57,-630.35,0.01,0.79,217.65,-1.76,0.032,4.34,0.0
-0.01,161.45,-625.26,0.01,0.79,212.94,-1.7,0.056,4.34,0.05
-0.01,166.06,-619.02,0.01,0.8,202.93,-1.43,0.182,4.34,0.0
-0.01,163.04,-621.63,0.01,0.8,208.04,-1.43,0.122,4.34,0.38
-0.01,169.99,-614.66,0.01,0.81,189.55,-1.28,0.281,4.34,0.0
-0.01,177.22,-609.18,0.01,0.82,160.94,-1.07,0.324,4.34,0.0
-0.0,186.27,-602.31,0.01,0.85,117.66,-0.68,0.398,4.34,0.0
-0.0,183.01,-605.15,0.01,0.83,134.01,-0.99,0.362,4.34,0.0
-0.0,191.55,-598.32,0.01,0.85,101.2,-0.68,0.407,4.34,0.0
-0.0,201.23,-594.83,0.01,0.89,88.44,-0.33,0.358,4.34,0.0
0.0,216.94,-591.48,0.01,0.9,81.07,-0.22,0.253,4.34,0.0
-0.0,209.17,-592.94,0.01,0.89,83.61,-0.25,0.321,4.34,0.0
0.01,235.09,-588.75,0.01,0.94,77.68,0.2,0.128,4.34,0.0
0.02,255.97,-586.46,0.01,0.94,75.7,0.2,0.04,4.34,0.0
-0.01,103.86,-810.36,0.01,0.98,185.13,0.99,0.05,4.34,0.0
-0.02,110.93,-773.47,0.01,0.99,181.73,0.96,0.105,4.34,0.0
-0.02,126.01,-742.63,0.01,1.0,177.8,0.75,0.047,4.34,0.0
0.04,293.59,-575.53,0.01,1.06,60.35,0.55,0.019,4.34,0.0
0.04,284.38,-571.95,0.01,1.06,57.35,0.56,0.087,4.34,0.0
0.04,274.2,-567.59,0.01,1.07,54.48,0.64,0.11,4.34,0.0
0.04,260.35,-563.44,0.01,1.07,52.32,0.65,0.129,4.34,0.0
0.03,246.26,-569.09,0.01,1.07,50.76,0.7,0.096,4.34,0.0
0.03,233.68,-592.86,0.01,1.1,49.54,0.44,0.063,4.34,0.0
0.04,201.4,-646.76,0.01,1.1,47.63,0.53,0.021,4.34,0.0
0.07,286.0,-578.83,0.01,1.15,70.4,2.15,0.083,4.34,0.0
0.08,306.7,-578.33,0.01,1.15,70.54,2.15,0.028,4.34,0.0
-0.01,34.27,-1331.35,-0.02,1.38,245.06,-6.66,0.02,0.277,0.0
-0.01,32.97,-1329.56,-0.03,1.38,244.3,-6.66,0.028,0.277,0.0
-0.01,32.57,-1327.38,-0.03,1.38,243.35,-6.66,0.031,0.277,0.0
-0.01,33.27,-1325.19,-0.03,1.38,242.17,-6.66,0.052,0.277,0.0
-0.01,34.08,-1322.97,-0.03,1.38,240.78,-6.66,0.066,0.277,0.0
-0.01,33.96,-1320.74,-0.03,1.38,239.17,-6.66,0.045,0.277,0.0
-0.01,33.25,-1318.48,-0.03,1.38,237.35,-6.66,0.019,0.277,0.0
-0.01,32.89,-1316.19,-0.03,1.64,235.29,-7.03,0.02,0.277,0.0
-0.01,33.21,-1313.9,-0.03,1.64,233.02,-7.03,0.046,0.277,0.0
-0.01,35.71,-1310.98,-0.03,1.64,229.87,-7.03,0.065,0.277,0.67
-0.01,40.69,-1308.04,-0.03,1.64,226.45,-7.03,0.036,0.277,9.0
-0.01,44.49,-1306.25,-0.03,1.64,224.29,-7.03,0.017,0.277,11.0
-0.01,52.31,-1302.64,-0.03,1.64,219.84,-7.03,0.011,0.277,2.0
-0.01,55.91,-1300.82,-0.03,1.64,217.61,-7.03,0.027,0.277,2.0
-0.01,60.42,-1298.36,-0.02,1.64,214.72,-7.03,0.037,0.277,1.0
-0.0,63.72,-1296.51,-0.02,1.64,212.63,-7.03,0.016,0.277,0.0
-0.0,77.29,-1285.99,-0.01,2.05,205.21,-7.41,0.01,0.277,73.0
-0.0,65.13,-1298.96,-0.02,1.63,217.84,-6.62,0.017,0.277,46.0
-0.0,64.41,-1302.43,-0.03,1.63,224.55,-6.73,0.034,0.277,41.5
-0.0,62.86,-1305.68,-0.03,1.63,230.02,-7.04,0.048,0.277,30.0
-0.0,65.2,-1304.08,-0.03,1.63,228.83,-6.41,0.047,0.277,46.0
-0.0,62.65,-1308.21,-0.03,1.63,234.87,-6.41,0.061,0.277,26.0
-0.0,64.57,-1306.45,-0.03,1.63,233.62,-6.41,0.06,0.277,43.0
-0.0,62.14,-1310.74,-0.03,1.63,239.43,-6.41,0.075,0.277,22.0
-0.0,63.43,-1308.57,-0.03,1.63,238.08,-6.41,0.074,0.277,41.0
-0.0,61.36,-1313.28,-0.03,1.63,243.73,-6.41,0.089,0.277,17.0
-0.0,62.18,-1310.69,-0.03,1.63,242.46,-6.41,0.088,0.277,38.0
-0.0,60.38,-1315.82,-0.03,1.63,247.71,-6.41,0.103,0.277,13.0
-0.0,60.8,-1312.81,-0.03,1.63,246.43,-6.41,0.089,0.277,36.0
0.0,58.66,-1319.65,-0.03,1.63,252.97,-6.41,0.116,0.277,6.0
0.0,59.35,-1314.91,-0.03,1.63,250.19,-6.41,0.093,0.277,33.0
0.0,57.55,-1323.3,-0.02,1.63,257.55,-6.41,0.101,0.277,0.0
0.0,58.49,-1318.1,-0.03,1.63,255.18,-6.41,0.097,0.277,29.5
0.0,57.37,-1325.53,-0.02,1.63,260.26,-6.41,0.087,0.277,0.0
0.0,58.56,-1321.28,-0.02,1.63,259.64,-6.41,0.082,0.277,24.0
0.01,58.07,-1326.86,-0.02,1.63,262.59,-6.41,0.073,0.277,0.0
0.0,59.29,-1323.31,-0.02,1.63,262.19,-6.41,0.068,0.277,18.0
0.01,58.83,-1328.18,-0.02,1.63,264.78,-6.41,0.059,0.277,0.0
0.01,59.94,-1324.52,-0.02,1.63,264.62,-6.41,0.054,0.277,12.0
0.01,59.81,-1329.49,-0.01,1.63,266.64,-6.41,0.046,0.277,0.0
0.01,60.31,-1325.71,-0.02,1.63,266.7,-6.41,0.04,0.277,5.0
0.01,61.2,-1330.79,-0.01,1.63,268.4,-6.41,0.034,0.277,0.0
0.01,60.83,-1326.89,-0.01,1.63,268.73,-6.41,0.026,0.277,0.0
0.01,64.0,-1332.1,-0.01,1.63,269.88,-6.41,0.025,0.277,0.0
0.01,62.28,-1328.08,-0.01,1.63,270.44,-6.41,0.013,0.277,0.0
0.01,67.57,-1333.4,-0.0,1.39,271.3,-5.54,0.022,0.277,0.0
0.01,66.28,-1329.85,-0.01,1.63,272.87,-6.41,0.01,0.277,0.0
0.02,74.58,-1334.69,0.0,1.39,272.5,-5.54,0.023,0.277,0.0
0.02,73.96,-1331.6,0.0,1.4,275.03,-5.54,0.005,0.277,0.0
-0.0,66.58,-213.98,0.0,0.42,220.17,-2.22,0.102,8.015,0.0
-0.01,64.9,-212.92,0.0,0.41,221.87,-2.2,0.162,8.015,0.0
-0.01,69.15,-212.74,0.0,0.4,223.77,-2.19,0.102,8.015,0.0
-0.01,73.71,-212.61,0.0,0.46,225.89,-2.16,0.039,8.015,0.0
-0.01,77.24,-212.52,0.0,0.45,228.23,-2.15,0.063,8.015,0.0
-0.01,80.27,-212.34,0.0,0.44,230.78,-2.14,0.139,8.015,0.0
-0.01,85.69,-212.09,0.0,0.44,233.53,-2.13,0.221,8.015,0.0
-0.0,91.97,-211.8,0.0,0.43,236.63,-2.12,0.278,8.015,0.0
-0.0,96.52,-211.47,0.0,0.5,239.89,-2.12,0.365,8.015,0.0
0.0,99.17,-211.07,0.0,0.5,243.06,-2.11,0.409,8.015,0.0
0.0,99.25,-210.58,0.0,0.5,246.25,-2.11,0.391,8.015,0.0
0.0,95.6,-210.01,0.0,0.5,249.54,-2.1,0.368,8.015,0.0
0.0,89.16,-209.39,0.0,0.52,252.66,-2.11,0.365,8.015,0.0
0.0,80.42,-208.73,0.0,0.58,255.5,-2.12,0.345,8.015,0.0
0.0,69.59,-208.03,0.0,0.58,257.99,-2.12,0.236,8.015,0.0
0.0,56.78,-207.27,0.0,0.59,260.03,-2.12,0.138,8.015,0.0
-0.0,40.71,-206.43,0.0,0.6,261.67,-2.12,0.096,8.015,0.0
-0.01,23.34,-205.63,0.0,0.7,262.71,-2.16,0.068,8.015,0.0
-0.01,7.06,-205.14,0.0,0.7,263.22,-2.16,0.029,8.015,0.0
0.01,132.41,-193.23,0.0,-0.29,107.48,-1.2,0.045,8.015,0.0
0.01,128.38,-193.9,0.0,-0.29,104.68,-1.21,0.022,8.015,0.0
0.01,136.27,-191.67,0.0,-0.2,112.59,-1.27,0.186,8.015,0.0
0.01,130.55,-192.5,0.0,-0.26,110.05,-1.23,0.112,8.015,0.0
0.01,165.65,-190.07,0.0,-0.12,116.44,-1.32,0.264,8.015,0.0
0.01,148.8,-190.95,0.0,-0.2,114.47,-1.27,0.23,8.015,0.0
0.02,184.84,-201.47,0.0,-0.06,119.26,-1.35,0.301,8.015,0.0
0.02,176.37,-189.36,0.0,-0.1,117.86,-1.33,0.285,8.015,0.0
0.02,183.96,-256.62,0.0,0.06,122.27,-1.38,0.136,8.015,0.0
0.02,188.81,-235.8,0.0,0.01,121.25,-1.36,0.208,8.015,0.0
0.02,162.86,-297.03,0.0,0.11,123.92,-1.4,0.098,8.015,0.0
0.02,173.12,-274.72,0.0,0.11,123.05,-1.4,0.128,8.015,0.0
-0.02,132.92,-117.37,0.0,1.5,272.64,-3.95,0.024,22.503,0.0
-0.02,133.73,-115.72,0.0,1.5,271.25,-3.95,0.075,22.503,0.0
-0.02,133.21,-116.32,0.0,1.5,271.76,-3.95,0.047,22.503,0.0
-0.02,135.4,-114.98,0.0,1.5,270.59,-3.95,0.103,22.503,0.0
-0.02,141.0,-113.52,0.0,1.5,269.26,-3.95,0.161,22.503,0.0
-0.02,138.52,-114.1,0.0,1.5,269.8,-3.95,0.136,22.503,0.0
-0.02,144.72,-112.66,0.0,1.51,268.44,-3.97,0.184,22.503,0.0
-0.02,150.16,-111.25,0.0,1.53,267.04,-3.98,0.219,22.503,0.0
-0.02,147.74,-111.95,0.0,1.53,267.75,-3.98,0.199,22.503,0.0
-0.02,153.98,-109.73,0.0,1.53,265.47,-3.98,0.275,22.503,0.0
-0.02,152.71,-110.28,0.0,1.53,266.04,-3.98,0.253,22.503,0.0
-0.01,155.62,-108.92,0.0,1.53,264.59,-3.98,0.304,22.503,0.0
-0.01,157.48,-107.19,0.0,1.53,262.95,-3.98,0.343,22.503,0.0
-0.01,156.9,-108.02,0.0,1.53,263.7,-3.98,0.331,22.503,0.0
-0.01,157.97,-105.27,0.0,1.54,260.98,-3.99,0.281,22.503,0.0
-0.01,158.08,-106.06,0.0,1.53,261.89,-3.98,0.311,22.503,0.0
-0.01,157.82,-103.98,0.0,1.56,259.12,-4.0,0.23,22.503,0.0
-0.01,157.58,-104.49,0.0,1.56,259.9,-4.0,0.249,22.503,0.0
-0.01,161.77,-103.37,0.0,1.56,258.03,-4.0,0.209,22.503,0.0
-0.01,159.7,-102.52,0.0,1.56,256.15,-4.0,0.184,22.503,0.0
-0.01,149.55,-101.88,0.0,1.57,253.94,-4.01,0.168,22.503,0.0
-0.01,153.25,-102.14,0.0,1.56,255.05,-4.0,0.176,22.503,0.0
-0.01,145.75,-101.63,0.0,1.6,251.9,-4.02,0.142,22.503,0.0
-0.02,140.67,-101.95,0.0,1.6,248.34,-4.02,0.078,22.503,0.0
-0.02,142.28,-101.71,0.0,1.6,249.72,-4.02,0.104,22.503,0.0
-0.01,140.6,-102.71,0.0,1.62,246.08,-4.03,0.042,22.503,0.0
-0.01,140.25,-102.21,0.0,1.6,247.43,-4.02,0.067,22.503,0.0
-0.01,144.6,-104.98,0.0,1.64,242.32,-4.05,0.02,22.503,0.0
-0.01,142.34,-103.88,0.0,1.64,243.88,-4.05,0.018,22.503,0.0
-0.01,141.8,-103.2,0.0,1.63,245.04,-4.03,0.018,22.503,0.0
-0.0,142.71,-110.95,0.0,1.67,236.96,-4.05,0.031,22.503,0.0
-0.0,142.92,-108.76,0.0,1.67,238.58,-4.05,0.027,22.503,0.0
-0.01,145.37,-105.67,0.0,1.64,241.49,-4.05,0.04,22.503,0.0
-0.0,118.0,-717.29,0.0,0.41,144.57,-0.07,0.052,24.596,0.0
-0.0,116.87,-715.65,0.0,0.41,143.21,-0.07,0.065,24.596,0.0
-0.0,122.41,-713.83,0.0,0.41,141.57,-0.07,0.061,24.596,0.0
0.0,128.61,-710.93,0.0,0.46,137.9,-0.05,0.156,24.596,0.0
0.0,132.4,-709.42,0.0,0.47,135.5,-0.04,0.168,24.596,0.0
0.0,137.04,-707.93,0.0,0.47,132.59,-0.04,0.165,24.596,0.5
0.01,145.93,-705.23,0.0,0.49,126.05,-0.03,0.25,24.596,1.83
0.01,150.73,-703.8,0.0,0.52,121.8,-0.01,0.323,24.596,7.0
0.01,155.39,-702.4,0.0,0.52,116.73,-0.01,0.404,24.596,11.42
0.02,163.43,-699.77,0.0,0.53,105.34,-0.01,0.562,24.596,21.08
0.02,168.51,-697.21,0.0,0.58,92.16,0.01,0.718,24.596,32.0
0.03,169.0,-695.05,0.0,0.59,78.65,0.01,0.646,24.596,43.23
0.03,165.0,-693.62,0.0,0.61,66.6,0.02,0.484,24.596,67.25
0.03,157.92,-692.3,0.0,0.65,57.08,0.03,0.318,24.596,80.54
0.03,147.79,-690.88,0.0,0.65,50.15,0.02,0.17,24.596,54.58
0.03,137.55,-689.15,0.0,0.7,45.53,0.03,0.102,24.596,25.77
0.03,119.42,-687.46,0.0,0.71,42.74,0.03,0.186,24.596,13.58
0.02,95.06,-685.84,0.0,0.74,41.53,0.02,0.291,24.596,44.62
0.0,63.15,-684.57,0.0,0.77,41.66,0.02,0.231,24.596,62.33
-0.0,45.07,-685.23,0.0,0.77,42.19,0.0,0.182,24.596,64.0
-0.01,27.29,-686.56,0.0,0.77,43.06,0.01,0.125,24.596,62.55
-0.02,4.86,-688.57,-0.0,0.82,44.93,-0.0,0.06,24.596,60.29
-0.04,-28.58,-692.19,-0.0,0.82,50.77,-0.02,0.03,24.596,52.0
0.0,397.16,-430.98,0.0,0.88,98.54,0.13,0.349,188.498,45.49
0.01,396.97,-439.61,0.0,0.99,94.21,0.17,0.454,188.498,62.0
0.01,362.47,-466.57,-0.0,1.03,91.95,0.14,0.491,188.498,63.03
0.01,322.12,-496.92,-0.0,1.1,91.03,0.15,0.783,188.498,119.5
0.01,277.28,-530.16,-0.0,1.1,92.92,0.07,0.967,188.498,115.68
-0.0,226.86,-558.54,-0.0,1.1,96.42,-0.01,0.846,188.498,98.0
-0.01,187.18,-579.45,-0.0,1.08,102.58,-0.06,0.486,188.498,95.47
-0.02,175.31,-600.9,-0.0,1.05,110.08,-0.13,0.208,188.498,61.0
-0.02,171.87,-606.42,-0.0,1.03,113.03,-0.15,0.092,188.498,43.1
-0.0,370.41,-454.58,-0.0,0.78,137.4,-0.16,0.147,188.498,0.0
-0.0,371.77,-449.66,-0.0,0.79,136.45,-0.14,0.306,188.498,0.0
-0.0,366.16,-435.62,-0.0,0.78,135.17,-0.07,0.321,188.498,0.0
-0.02,361.67,-418.23,0.0,0.77,134.71,0.02,0.036,188.498,0.0
-0.01,401.91,-393.59,0.0,0.75,135.29,0.09,0.24,188.498,24.07
-0.0,446.52,-371.34,0.0,0.72,135.77,0.17,0.477,188.498,42.0
0.01,492.6,-344.19,0.0,0.69,135.65,0.24,0.732,188.498,59.71
0.0,509.05,-321.14,0.0,0.65,134.54,0.33,0.984,188.498,91.0
